STATION,DATE,REPORT_TYPE,SOURCE,AWND,BackupDirection,BackupDistance,BackupDistanceUnit,BackupElements,BackupElevation,BackupElevationUnit,BackupEquipment,BackupLatitude,BackupLongitude,BackupName,CDSD,CLDD,DSNW,DailyAverageDewPointTemperature,DailyAverageDryBulbTemperature,DailyAverageRelativeHumidity,DailyAverageSeaLevelPressure,DailyAverageStationPressure,DailyAverageWetBulbTemperature,DailyAverageWindSpeed,DailyCoolingDegreeDays,DailyDepartureFromNormalAverageTemperature,DailyHeatingDegreeDays,DailyMaximumDryBulbTemperature,DailyMinimumDryBulbTemperature,DailyPeakWindDirection,DailyPeakWindSpeed,DailyPrecipitation,DailySnowDepth,DailySnowfall,DailySustainedWindDirection,DailySustainedWindSpeed,DailyWeather,HDSD,HTDD,HeavyFog,HourlyAltimeterSetting,HourlyDewPointTemperature,HourlyDryBulbTemperature,HourlyPrecipitation,HourlyPresentWeatherType,HourlyPressureChange,HourlyPressureTendency,HourlyRelativeHumidity,HourlySeaLevelPressure,HourlySkyConditions,HourlyStationPressure,HourlyVisibility,HourlyWetBulbTemperature,HourlyWindDirection,HourlyWindGustSpeed,HourlyWindSpeed,MonthlyAverageRH,MonthlyDaysWithGT001Precip,MonthlyDaysWithGT010Precip,MonthlyDaysWithGT32Temp,MonthlyDaysWithGT90Temp,MonthlyDaysWithLT0Temp,MonthlyDaysWithLT32Temp,MonthlyDepartureFromNormalAverageTemperature,MonthlyDepartureFromNormalCoolingDegreeDays,MonthlyDepartureFromNormalHeatingDegreeDays,MonthlyDepartureFromNormalMaximumTemperature,MonthlyDepartureFromNormalMinimumTemperature,MonthlyDepartureFromNormalPrecipitation,MonthlyDewpointTemperature,MonthlyGreatestPrecip,MonthlyGreatestPrecipDate,MonthlyGreatestSnowDepth,MonthlyGreatestSnowDepthDate,MonthlyGreatestSnowfall,MonthlyGreatestSnowfallDate,MonthlyMaxSeaLevelPressureValue,MonthlyMaxSeaLevelPressureValueDate,MonthlyMaxSeaLevelPressureValueTime,MonthlyMaximumTemperature,MonthlyMeanTemperature,MonthlyMinSeaLevelPressureValue,MonthlyMinSeaLevelPressureValueDate,MonthlyMinSeaLevelPressureValueTime,MonthlyMinimumTemperature,MonthlySeaLevelPressure,MonthlyStationPressure,MonthlyTotalLiquidPrecipitation,MonthlyTotalSnowfall,MonthlyWetBulb,NormalsCoolingDegreeDay,NormalsHeatingDegreeDay,REM,REPORT_TYPE,SOURCE,ShortDurationEndDate005,ShortDurationEndDate010,ShortDurationEndDate015,ShortDurationEndDate020,ShortDurationEndDate030,ShortDurationEndDate045,ShortDurationEndDate060,ShortDurationEndDate080,ShortDurationEndDate100,ShortDurationEndDate120,ShortDurationEndDate150,ShortDurationEndDate180,ShortDurationPrecipitationValue005,ShortDurationPrecipitationValue010,ShortDurationPrecipitationValue015,ShortDurationPrecipitationValue020,ShortDurationPrecipitationValue030,ShortDurationPrecipitationValue045,ShortDurationPrecipitationValue060,ShortDurationPrecipitationValue080,ShortDurationPrecipitationValue100,ShortDurationPrecipitationValue120,ShortDurationPrecipitationValue150,ShortDurationPrecipitationValue180,Sunrise,Sunset,TStorms,WindEquipmentChangeDate
72222313899,2019-11-12T09:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.14,40,44,0,,,,85,30.15,OVC:08 9,30.01,10,42,360,32,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET11911/12/19 09:53:02 METAR KPNS 121553Z 36016G28KT 10SM OVC009 07/04 A3014 RMK AO2 PK WND 36034/1507 SLP209 T00670044 (DD),FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-12T10:00:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.15,41,45,,,,,86,,OVC:08 14,30.02,10,43,350,28,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09411/12/19 10:00:02 SPECI KPNS 121600Z 35018G24KT 10SM OVC014 07/05 A3015 RMK AO2 T00720050 (DD),FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-12T10:08:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.15,40,44,,,,,85,,OVC:08 9,30.02,10,42,340,36,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET11211/12/19 10:08:02 SPECI KPNS 121608Z 34018G31KT 10SM OVC009 07/04 A3015 RMK AO2 PK WND 36031/1604 T00670044 (DD),FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-12T10:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.15,39,44,0,,,,83,30.15,OVC:08 9,30.02,10,42,350,34,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET11911/12/19 10:53:02 METAR KPNS 121653Z 35023G30KT 10SM OVC009 07/04 A3015 RMK AO2 PK WND 35033/1626 SLP211 T00670039 (DD),FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-12T11:00:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.14,39,45,,,,,80,,OVC:08 15,30.01,10,42,350,34,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET11211/12/19 11:00:02 SPECI KPNS 121700Z 35021G30KT 10SM OVC015 07/04 A3014 RMK AO2 PK WND 35027/1654 T00720039 (DD),FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-12T11:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.15,36,45,0,,0,3,71,30.16,BKN:07 17,30.02,10,41,350,37,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET14311/12/19 11:53:02 METAR KPNS 121753Z 35021G32KT 10SM BKN017 07/02 A3015 RMK AO2 PK WND 33032/1745 SLP212 60000 T00720022 10089 20061 53001 (DD),FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-12T12:48:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.15,36,46,,,,,66,,SCT:04 19,30.02,10,42,340,36,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET10211/12/19 12:48:02 SPECI KPNS 121848Z 34019G31KT 10SM SCT019 08/02 A3015 RMK AO2 PK WND 36032/1808 (DD),FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-12T12:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.15,35,44,0,,,,71,30.15,SCT:04 19,30.02,10,40,330,36,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET11911/12/19 12:53:02 METAR KPNS 121853Z 33023G31KT 10SM SCT019 07/02 A3015 RMK AO2 PK WND 36032/1808 SLP211 T00670017 (DD),FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-12T13:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.13,34,45,0,,,,66,30.14,CLR:00,30,10,40,360,29,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET11611/12/19 13:53:02 METAR KPNS 121953Z 36017G25KT 10SM CLR 07/01 A3013 RMK AO2 PK WND 33029/1854 SLP205 T00720011 (DD),FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-12T14:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.14,33,47,0,,0.01,5,59,30.15,CLR:00,30.01,10,41,350,28,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET12211/12/19 14:53:02 METAR KPNS 122053Z 35017G24KT 10SM CLR 08/01 A3014 RMK AO2 PK WND 35029/2010 SLP209 T00830006 55002 (DD),FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-12T15:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.15,32,46,0,,,,58,30.16,CLR:00,30.02,10,40,340,29,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET11611/12/19 15:53:02 METAR KPNS 122153Z 34017G25KT 10SM CLR 08/00 A3015 RMK AO2 PK WND 01032/2054 SLP212 T00780000 (DD),FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-12T16:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.17,30,42,0,,,,62,30.18,CLR:00,30.04,10,37,350,26,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET11711/12/19 16:53:02 METAR KPNS 122253Z 35014G23KT 10SM CLR 06/M01 A3017 RMK AO2 PK WND 35026/2234 SLP221 T00561011 (KT),FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-12T17:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.2,30,40,0,,-0.06,3,68,30.21,CLR:00,30.07,10,36,350,30,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET13511/12/19 17:53:02 METAR KPNS 122353Z 35015G26KT 10SM CLR 04/M01 A3020 RMK AO2 PK WND 36029/2327 SLP229 T00441011 10089 20044 53019 (KT),FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-12T18:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.23,28,38,0,,,,68,30.23,CLR:00,30.1,10,34,360,29,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09411/12/19 18:53:01 METAR KPNS 130053Z 36014G25KT 10SM CLR 03/M02 A3023 RMK AO2 SLP238 T00331022,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-12T19:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.24,28,37,0,,,,70,30.25,CLR:00,30.11,10,34,350,24,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET11211/12/19 19:53:01 METAR KPNS 130153Z 35014G21KT 10SM CLR 03/M02 A3024 RMK AO2 PK WND 01026/0059 SLP244 T00281022,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-12T20:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.25,27,33,0,,-0.05,1,78,30.26,CLR:00,30.12,10,31,350,30,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET11811/12/19 20:53:01 METAR KPNS 130253Z 35015G26KT 10SM CLR 01/M03 A3025 RMK AO2 PK WND 36028/0236 SLP247 T00061028 51018,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-12T21:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.26,24,35,0,,,,64,30.26,CLR:00,30.13,10,31,350,29,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET11211/12/19 21:53:01 METAR KPNS 130353Z 35017G25KT 10SM CLR 02/M04 A3026 RMK AO2 PK WND 36027/0258 SLP248 T00171044,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-12T22:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.26,21,34,0,,,,59,30.27,CLR:00,30.13,10,29,360,24,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET11211/12/19 22:53:02 METAR KPNS 130453Z 36013G21KT 10SM CLR 01/M06 A3026 RMK AO2 PK WND 36028/0442 SLP249 T00111061,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-12T23:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.25,20,33,0,,0.01,8,58,30.25,CLR:00,30.12,10,29,360,25,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET12211/12/19 23:53:02 METAR KPNS 130553Z 36012G22KT 10SM CLR 01/M07 A3025 RMK AO2 SLP245 T00061067 10044 20006 402170006 58002,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-12T23:59:00,SOD  ,6,,,,,,,,,,,,,,,40,52,79,30.14,29.96,43,18.2,0,-10,13,71,33,320,40,0.32,,,350,29,RA BR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD76024 HR PRECIPITATION (IN): 0.32 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  WEATHER(CODE):1  24 HR MAX TEMP (F): 7124 HR MIN TEMP (F): 33AVERAGE STATION PRESSURE(D):29.964 MINIMUM SEA LEVEL PRESSURE:29.92 TIME OF OCCURRENCE:0248 PEAK WIND SPEED (MPH): 40 PEAK WIND DIR (DEG):320 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 29FASTEST 2MIN DIR (DEG):350 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH):18.2 24 HR AVG TEMP (F): 52DEPART FROM NORMAL:-10  HEATING DEGREE DAYS: 13 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST): 48 LATEST NIGHT MIN TEMP(1900-0800 LST):44 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):0.00 0.00 0.02 0.20 0.03 0.07T    T     0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,,,,612,1653,,
72222313899,2019-11-13T00:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.24,19,32,0,,,,59,30.25,CLR:00,30.11,10,28,360,23,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09411/13/19 00:53:02 METAR KPNS 130653Z 36011G20KT 10SM CLR 00/M07 A3024 RMK AO2 SLP243 T00001072,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-13T01:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.25,19,31,0,,,,61,30.25,CLR:00,30.12,10,27,10,20,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09511/13/19 01:53:02 METAR KPNS 130753Z 01009G17KT 10SM CLR M01/M07 A3025 RMK AO2 SLP245 T10061072,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-13T02:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.25,19,30,0,,0,5,64,30.25,CLR:00,30.12,10,26,10,22,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET10111/13/19 02:53:02 METAR KPNS 130853Z 01012G19KT 10SM CLR M01/M07 A3025 RMK AO2 SLP245 T10111072 55000,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-13T03:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.26,20,30,0,,,,66,30.27,CLR:00,30.13,10,27,20,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09211/13/19 03:53:02 METAR KPNS 130953Z 02010KT 10SM CLR M01/M07 A3026 RMK AO2 SLP249 T10111067,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-13T04:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.27,20,30,0,,,,66,30.27,CLR:00,30.14,10,27,10,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09211/13/19 04:53:02 METAR KPNS 131053Z 01010KT 10SM CLR M01/M07 A3027 RMK AO2 SLP252 T10111067,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-13T05:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.28,21,29,0,,-0.03,2,72,30.29,CLR:00,30.15,10,26,10,22,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET11811/13/19 05:53:02 METAR KPNS 131153Z 01012G19KT 10SM CLR M02/M06 A3028 RMK AO2 SLP256 T10171061 10006 21017 52010 (DD),FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-13T06:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.3,22,30,0,,,,72,30.31,CLR:00,30.17,10,27,30,17,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET10011/13/19 06:53:02 METAR KPNS 131253Z 03008G15KT 10SM CLR M01/M06 A3030 RMK AO2 SLP264 T10111056 (DD),FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-13T07:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.3,23,34,0,,,,64,30.31,CLR:00,30.17,10,30,50,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09611/13/19 07:53:02 METAR KPNS 131353Z 05007KT 10SM CLR 01/M05 A3030 RMK AO2 SLP264 T00111050 (DD),FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-13T08:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.31,26,38,0,,-0.04,1,62,30.32,CLR:00,30.18,10,33,50,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET10211/13/19 08:53:02 METAR KPNS 131453Z 05005KT 10SM CLR 03/M03 A3031 RMK AO2 SLP267 T00331033 51012 (JH),FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-13T09:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.31,30,43,0,,,,60,30.31,CLR:00,30.18,10,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09611/13/19 09:53:02 METAR KPNS 131553Z      KT 10SM CLR 06/M01 A3031 RMK AO2 SLP265 T00611011 (JH),FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-13T10:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.29,30,45,0,,,,56,30.3,CLR:00,30.16,10,39,100,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09611/13/19 10:53:02 METAR KPNS 131653Z 10007KT 10SM CLR 07/M01 A3029 RMK AO2 SLP261 T00721011 (JH),FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-13T11:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.25,31,50,0,,0.06,8,48,30.26,CLR:00,30.12,10,42,VRB,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET11411/13/19 11:53:02 METAR KPNS 131753Z 06007KT 10SM CLR 10/M01 A3025 RMK AO2 SLP247 T01001006 10100 21017 58020 (JH),FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-13T12:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.23,32,52,0,,,,47,30.23,CLR:00,30.1,10,43,VRB,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09511/13/19 12:53:02 METAR KPNS 131853Z VRB06KT 10SM CLR 11/00 A3023 RMK AO2 SLP238 T01110000 (JH),FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-13T13:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.2,31,54,0,,,,42,30.21,CLR:00,30.07,10,44,VRB,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09611/13/19 13:53:02 METAR KPNS 131953Z VRB05KT 10SM CLR 12/M01 A3020 RMK AO2 SLP229 T01221006 (JH),FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-13T14:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.19,31,55,0,,0.06,6,40,30.2,CLR:00,30.06,10,44,340,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET10211/13/19 14:53:02 METAR KPNS 132053Z 34006KT 10SM CLR 13/M01 A3019 RMK AO2 SLP227 T01281006 56020 (JH),FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-13T15:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.18,33,55,0,,,,44,30.19,CLR:00,30.05,10,45,20,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09711/13/19 15:53:02 METAR KPNS 132153Z 02004KT 10SM CLR 13/01 A3018 RMK AO2 SLP224 T01280006 $ (BB),FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-13T16:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.18,34,50,0,,,,54,30.19,CLR:00,30.05,10,43,20,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09711/13/19 16:53:02 METAR KPNS 132253Z 02003KT 10SM CLR 10/01 A3018 RMK AO2 SLP224 T01000011 $ (BB),FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-13T17:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.19,35,48,0,,,,61,30.2,CLR:00,30.06,10,42,50,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET10911/13/19 17:53:02 METAR KPNS 132353Z 05003KT 10SM CLR 09/02 A3019 RMK AO2 SLP227 T00890017 10133 20089 $ (BB),FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-13T18:00:00,SHEF ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SHEF ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-13T18:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.2,36,48,0,,,,63,30.21,CLR:00,30.07,10,43,40,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09211/13/19 18:53:01 METAR KPNS 140053Z 04004KT 10SM CLR 09/02 A3020 RMK AO2 SLP230 T00890022 $,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-13T19:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.22,34,49,0,,,,56,30.23,CLR:00,30.09,10,42,50,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09211/13/19 19:53:01 METAR KPNS 140153Z 05004KT 10SM CLR 09/01 A3022 RMK AO2 SLP238 T00940011 $,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-13T20:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.24,33,48,0,,-0.05,3,56,30.25,CLR:00,30.11,10,42,60,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09811/13/19 20:53:01 METAR KPNS 140253Z 06004KT 10SM CLR 09/01 A3024 RMK AO2 SLP244 T00890006 53017 $,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-13T21:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.24,34,48,0,,,,58,30.24,CLR:00,30.11,10,42,50,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09211/13/19 21:53:01 METAR KPNS 140353Z 05006KT 10SM CLR 09/01 A3024 RMK AO2 SLP242 T00890011 $,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-13T22:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.22,33,48,0,,,,56,30.23,CLR:00,30.09,10,41,50,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09211/13/19 22:53:02 METAR KPNS 140453Z 05006KT 10SM CLR 09/01 A3022 RMK AO2 SLP237 T00890006 $,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-13T23:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.21,33,47,0,,0.03,8,59,30.22,CLR:00,30.08,10,41,50,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET12011/13/19 23:53:02 METAR KPNS 140553Z 05006KT 10SM CLR 08/01 A3021 RMK AO2 SLP233 T00830006 10100 20083 401331017 58010 $,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72222313899,2019-11-13T23:59:00,SOD  ,6,,,,,,,,,,,,,,,30,43,58,30.24,30.11,38,7.8,0,-18.7,22,56,29,360,28,0,,,360,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD74324 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 5624 HR MIN TEMP (F): 29AVERAGE STATION PRESSURE(D):30.114 MINIMUM SEA LEVEL PRESSURE:30.19 TIME OF OCCURRENCE:1736 PEAK WIND SPEED (MPH): 28 PEAK WIND DIR (DEG):360 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 20FASTEST 2MIN DIR (DEG):360 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 7.8 24 HR AVG TEMP (F): 43DEPART FROM NORMAL:-18  HEATING DEGREE DAYS: 22 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST): 56 LATEST NIGHT MIN TEMP(1900-0800 LST):29 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,,,,613,1653,,
